GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
310M300US27460,27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",130846,*****,121359,473,3459,257,411,124,781,96,41,31,2215,412,2580,306,219,110,2361,289
310M300US27500,27500,"Janesville-Beloit, WI Metro Area",161226,*****,143279,721,7120,406,221,80,1899,152,26,31,3454,685,5227,497,333,175,4894,496
310M300US27540,27540,"Jasper, IN Micro Area",54850,*****,52061,495,362,167,103,115,396,75,0,27,1458,517,470,306,144,161,326,241
310M300US27580,27580,"Jayuya, PR Micro Area",15297,*****,12907,764,116,101,47,81,4,9,0,21,1776,690,447,336,46,77,401,321
310M300US27600,27600,"Jefferson, GA Micro Area",63851,*****,55968,432,4433,234,55,47,1102,152,17,22,983,387,1293,312,153,119,1140,273
310M300US27620,27620,"Jefferson City, MO Metro Area",151056,*****,133088,519,11517,447,633,171,1440,114,48,32,1513,493,2817,509,200,132,2617,494
310M300US27660,27660,"Jennings, LA Micro Area",31405,*****,25229,127,5115,186,298,138,139,26,0,26,22,36,602,206,35,56,567,192
310M300US27700,27700,"Jesup, GA Micro Area",29833,*****,22294,304,5966,284,31,34,138,78,0,24,560,257,844,276,235,146,609,261
310M300US27740,27740,"Johnson City, TN Metro Area",200767,*****,187685,476,5928,431,673,201,2307,161,7,14,777,387,3390,414,290,164,3100,412
310M300US27780,27780,"Johnstown, PA Metro Area",135871,*****,127405,153,4521,306,61,36,675,96,22,19,390,130,2797,348,384,144,2413,337
310M300US27860,27860,"Jonesboro, AR Metro Area",128344,*****,104668,445,15329,616,640,398,1207,149,154,217,2173,506,4173,625,199,107,3974,610
310M300US27900,27900,"Joplin, MO Metro Area",176759,*****,160016,538,3130,285,3022,342,2099,203,722,141,2407,466,5363,520,334,119,5029,513
310M300US27920,27920,"Junction City, KS Micro Area",35796,*****,24965,373,6195,345,291,130,1119,116,286,28,661,270,2279,439,130,73,2149,422
310M300US27940,27940,"Juneau, AK Micro Area",32434,*****,22360,252,343,55,3611,343,2381,217,311,72,423,288,3005,484,183,159,2822,425
310M300US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",164180,*****,58293,1027,933,236,279,118,47618,1566,17506,937,1793,492,37758,1924,739,229,37019,1928
310M300US28020,28020,"Kalamazoo-Portage, MI Metro Area",335020,*****,276522,737,30769,838,1346,402,6705,420,122,97,4626,686,14930,1039,1372,359,13558,956
310M300US28060,28060,"Kalispell, MT Micro Area",96147,*****,91067,325,259,115,1412,325,440,158,40,30,617,380,2312,360,167,87,2145,350
310M300US28100,28100,"Kankakee, IL Metro Area",110801,*****,88468,506,16836,330,352,128,1081,110,42,43,1918,445,2104,386,265,133,1839,363
310M300US28140,28140,"Kansas City, MO-KS Metro Area",2088830,*****,1641064,2726,260124,2282,8600,682,57102,897,2896,430,54010,2967,65034,2821,7239,947,57795,2550
310M300US28180,28180,"Kapaa, HI Micro Area",71093,*****,23301,386,491,75,367,119,24738,981,6687,473,369,163,15140,1072,315,117,14825,1071
310M300US28260,28260,"Kearney, NE Micro Area",55381,*****,51803,316,611,107,100,54,641,117,5,6,1155,234,1066,213,125,101,941,191
310M300US28300,28300,"Keene, NH Micro Area",76109,*****,72689,167,582,138,137,72,970,146,25,32,266,146,1440,225,256,131,1184,208
310M300US28340,28340,"Kendallville, IN Micro Area",47421,*****,46033,160,183,108,13,13,311,47,1,2,195,123,685,162,87,83,598,131
310M300US28380,28380,"Kennett, MO Micro Area",30905,*****,26118,256,3003,156,114,81,125,59,4,5,869,255,672,174,7,9,665,174
310M300US28420,28420,"Kennewick-Richland, WA Metro Area",279653,*****,216959,2554,5054,466,2173,426,6807,411,337,121,37343,2488,10980,1151,2846,650,8134,885
310M300US28500,28500,"Kerrville, TX Micro Area",50761,*****,45974,701,749,122,428,209,512,71,18,28,2053,624,1027,312,24,32,1003,317
310M300US28540,28540,"Ketchikan, AK Micro Area",13745,*****,9234,71,75,29,1942,128,1103,83,5,7,92,52,1294,143,19,17,1275,138
310M300US28580,28580,"Key West, FL Micro Area",76745,*****,68025,480,5529,256,112,61,937,137,0,31,953,358,1189,351,138,95,1051,325
310M300US28620,28620,"Kill Devil Hills, NC Micro Area",39502,*****,34671,540,2218,361,180,84,229,62,0,25,1134,488,1070,273,112,68,958,268
310M300US28660,28660,"Killeen-Temple, TX Metro Area",432797,*****,288570,2110,87863,1901,3286,697,11400,635,3415,244,14196,1632,24067,1334,2211,321,21856,1285
310M300US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",306745,*****,291695,492,6010,420,421,133,1539,147,119,45,1876,477,5085,508,272,149,4813,488
310M300US28740,28740,"Kingston, NY Metro Area",180129,*****,154062,862,10312,553,322,158,3853,269,102,147,4451,740,7027,712,993,322,6034,628
310M300US28780,28780,"Kingsville, TX Micro Area",32104,214,28142,560,1192,211,137,98,633,49,0,28,1398,454,602,263,109,66,493,248
310M300US28820,28820,"Kinston, NC Micro Area",57934,*****,31894,437,22791,816,222,64,319,140,38,48,791,463,1879,692,22,41,1857,685
310M300US28860,28860,"Kirksville, MO Micro Area",29887,*****,27792,154,654,87,57,40,642,108,33,37,81,74,628,168,132,108,496,115
310M300US28900,28900,"Klamath Falls, OR Micro Area",66018,*****,58231,368,504,117,2246,285,637,125,77,42,1170,282,3153,338,289,166,2864,314
310M300US28940,28940,"Knoxville, TN Metro Area",862490,*****,774174,1062,49354,884,2383,383,12591,512,431,170,6517,988,17040,1134,1003,235,16037,1115
310M300US29020,29020,"Kokomo, IN Metro Area",82457,*****,72414,329,6016,389,368,123,1041,95,33,29,672,312,1913,349,79,74,1834,356
310M300US29060,29060,"Laconia, NH Micro Area",60383,*****,58361,99,290,82,172,84,579,105,16,20,89,75,876,150,21,26,855,144
310M300US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",136291,*****,125349,286,1714,214,396,147,5294,225,31,43,1002,320,2505,375,105,91,2400,353
310M300US29180,29180,"Lafayette, LA Metro Area",487633,*****,344538,899,119947,954,1199,281,8134,243,18,27,4204,866,9593,914,477,171,9116,927
310M300US29200,29200,"Lafayette-West Lafayette, IN Metro Area",214760,*****,182478,956,9028,446,373,148,14931,294,68,52,3393,918,4489,555,462,215,4027,562
310M300US29260,29260,"La Grande, OR Micro Area",25810,*****,23802,120,219,47,288,82,246,81,311,25,246,98,698,133,43,33,655,124
310M300US29300,29300,"LaGrange, GA Micro Area",69433,*****,40955,300,24472,327,82,74,1383,156,14,22,929,285,1598,362,298,200,1300,305
310M300US29340,29340,"Lake Charles, LA Metro Area",205559,*****,146325,549,49309,761,648,203,2716,142,7,12,1613,614,4941,780,281,142,4660,732
310M300US29380,29380,"Lake City, FL Micro Area",68484,*****,52945,263,12197,332,146,75,640,100,47,51,715,249,1794,365,124,119,1670,341
310M300US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",204691,*****,185042,1000,2208,201,4830,326,2528,237,272,148,5174,939,4637,630,766,277,3871,496
310M300US29460,29460,"Lakeland-Winter Haven, FL Metro Area",652256,*****,510554,2320,99355,1191,2037,382,10945,500,278,69,12945,1726,16142,1530,3091,694,13051,1284
310M300US29500,29500,"Lamesa, TX Micro Area",13095,*****,10239,385,785,60,243,174,112,21,3,6,1397,294,316,203,271,200,45,33
310M300US29540,29540,"Lancaster, PA Metro Area",536494,*****,475145,1697,22900,890,826,232,11493,380,53,56,15070,1475,11007,1048,1636,389,9371,988
310M300US29620,29620,"Lansing-East Lansing, MI Metro Area",472092,*****,381329,877,40419,1131,1695,229,20781,542,167,69,6594,758,21107,1288,2099,447,19008,1270
310M300US29660,29660,"Laramie, WY Micro Area",37944,*****,34064,332,556,192,273,74,1135,155,8,9,652,258,1256,281,199,122,1057,237
310M300US29700,29700,"Laredo, TX Metro Area",269624,*****,256620,1288,1089,180,585,222,1407,168,25,37,8499,1205,1399,319,641,217,758,247
310M300US29740,29740,"Las Cruces, NM Metro Area",213849,*****,188911,2266,3809,226,2404,370,2094,233,45,41,12622,2265,3964,691,1036,394,2928,525
310M300US29780,29780,"Las Vegas, NM Micro Area",28203,*****,14145,1117,376,129,364,150,333,181,56,68,11929,1152,1000,306,467,186,533,203
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",2112436,*****,1301043,5060,237543,2300,13399,1025,203606,1857,15583,594,235631,5264,105631,3595,18126,1582,87505,3035
310M300US29860,29860,"Laurel, MS Micro Area",84875,*****,54528,198,28778,240,147,124,365,47,48,54,252,197,757,262,29,39,728,259
310M300US29900,29900,"Laurinburg, NC Micro Area",35445,*****,15921,186,13726,159,3958,182,255,73,8,16,592,192,985,253,68,59,917,241
310M300US29940,29940,"Lawrence, KS Metro Area",117806,*****,97758,521,4840,380,2754,305,5717,349,11,15,1265,384,5461,725,528,224,4933,713
310M300US29980,29980,"Lawrenceburg, TN Micro Area",42591,*****,40539,270,816,89,98,56,187,68,9,14,372,280,570,127,16,21,554,127
310M300US30020,30020,"Lawton, OK Metro Area",129066,*****,82805,616,21319,625,7282,518,2922,353,608,121,2678,436,11452,934,965,367,10487,817
310M300US30060,30060,"Lebanon, MO Micro Area",35488,*****,33981,93,188,76,215,136,125,70,0,23,51,50,928,169,18,25,910,158
310M300US30140,30140,"Lebanon, PA Metro Area",137616,*****,120081,663,3021,371,123,55,1805,155,82,86,9574,754,2930,588,907,368,2023,361
310M300US30220,30220,"Levelland, TX Micro Area",23273,*****,20833,283,874,68,249,149,48,36,12,19,761,252,496,144,194,107,302,94
310M300US30260,30260,"Lewisburg, PA Micro Area",45056,*****,39384,355,2990,213,245,93,783,70,14,25,839,286,801,268,206,103,595,241
310M300US30280,30280,"Lewisburg, TN Micro Area",31753,*****,28498,182,2414,125,8,13,139,67,0,26,284,171,410,155,59,54,351,144
310M300US30300,30300,"Lewiston, ID-WA Metro Area",62273,*****,56706,220,261,74,2629,261,563,85,50,37,209,99,1855,248,88,69,1767,241
310M300US30340,30340,"Lewiston-Auburn, ME Metro Area",107317,*****,98722,224,1904,341,190,89,896,129,2,3,223,138,5380,395,86,63,5294,393
310M300US30380,30380,"Lewistown, PA Micro Area",46452,*****,45107,102,306,88,39,30,262,56,43,56,137,83,558,106,43,41,515,106
310M300US30420,30420,"Lexington, NE Micro Area",25944,*****,23454,306,1415,80,150,95,19,21,12,22,530,227,364,139,111,110,253,95
310M300US30460,30460,"Lexington-Fayette, KY Metro Area",500689,*****,406603,1273,54590,800,1481,433,12782,498,173,29,11239,1293,13821,958,1276,355,12545,898
310M300US30580,30580,"Liberal, KS Micro Area",22948,*****,13862,1069,1068,116,176,56,677,12,0,19,6544,1011,621,394,432,337,189,118
310M300US30620,30620,"Lima, OH Metro Area",104157,*****,86507,341,12260,381,221,75,756,148,0,27,921,308,3492,446,270,140,3222,448
310M300US30660,30660,"Lincoln, IL Micro Area",29488,*****,26048,107,1998,194,38,20,237,38,4,5,329,119,834,188,57,35,777,190
310M300US30700,30700,"Lincoln, NE Metro Area",323402,*****,281508,833,12505,604,1752,354,13086,501,198,79,4780,769,9573,859,1239,369,8334,822
310M300US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",730346,*****,519151,1531,168175,1210,2138,334,11743,474,522,326,10356,1462,18261,1469,2341,694,15920,1188
310M300US30820,30820,"Lock Haven, PA Micro Area",39321,*****,37849,54,594,132,55,37,277,38,4,6,95,47,447,130,30,36,417,125
310M300US30860,30860,"Logan, UT-ID Metro Area",133408,*****,121009,784,988,120,649,180,2541,281,450,127,4942,723,2829,461,421,187,2408,421
310M300US30880,30880,"Logan, WV Micro Area",34428,*****,33240,59,579,86,101,60,133,9,4,6,42,47,329,100,8,15,321,99
310M300US30900,30900,"Logansport, IN Micro Area",38248,*****,31845,327,526,78,157,94,603,80,43,63,4067,500,1007,412,527,376,480,133
310M300US30940,30940,"London, KY Micro Area",127352,*****,123514,186,1248,276,589,198,479,162,16,27,175,136,1331,283,231,119,1100,265
310M300US30980,30980,"Longview, TX Metro Area",216934,*****,168051,970,37838,439,847,202,2029,192,64,99,3645,873,4460,580,711,409,3749,485
310M300US31020,31020,"Longview, WA Metro Area",103590,*****,93569,589,822,170,1285,311,1355,232,219,100,1417,434,4923,487,280,174,4643,482
310M300US31060,31060,"Los Alamos, NM Micro Area",18031,*****,15611,218,55,40,212,61,1074,172,0,19,479,205,600,198,53,74,547,179
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",13261538,*****,7193319,19893,882243,3297,82679,3336,2081686,4483,37311,978,2474689,22942,509611,8903,131896,4139,377715,7436
310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",1278203,*****,1026770,1355,181114,1332,2294,374,24367,595,544,126,10069,1275,33045,1651,1928,420,31117,1598
310M300US31180,31180,"Lubbock, TX Metro Area",309722,*****,249708,2078,22024,709,3117,787,6388,416,200,51,19658,2064,8627,989,2692,478,5935,828
310M300US31220,31220,"Ludington, MI Micro Area",28800,*****,27500,98,273,59,226,50,139,37,0,18,55,49,607,112,187,98,420,82
310M300US31260,31260,"Lufkin, TX Micro Area",87700,*****,68468,701,13013,352,396,360,933,72,9,18,3280,564,1601,454,182,111,1419,460
310M300US31300,31300,"Lumberton, NC Micro Area",134187,*****,38889,658,32308,219,52215,457,896,54,56,50,6628,734,3195,492,405,185,2790,439
310M300US31340,31340,"Lynchburg, VA Metro Area",258995,*****,202363,460,44377,572,503,117,3902,192,94,60,1662,353,6094,667,534,244,5560,614
310M300US31380,31380,"Macomb, IL Micro Area",31597,*****,28522,77,1547,143,68,61,689,109,31,33,105,65,635,187,30,36,605,188
310M300US31420,31420,"Macon-Bibb County, GA Metro Area",229966,*****,118120,478,103312,542,363,120,3489,247,42,41,1034,372,3606,520,379,144,3227,514
310M300US31460,31460,"Madera, CA Metro Area",154440,*****,118390,2179,4938,361,2556,551,3303,291,224,65,20081,1899,4948,856,1908,569,3040,611
310M300US31500,31500,"Madison, IN Micro Area",32293,*****,30784,120,662,100,85,44,263,57,0,24,113,111,386,120,9,16,377,120
310M300US31540,31540,"Madison, WI Metro Area",640072,*****,551421,1225,27796,738,1787,297,30353,674,248,52,11140,1276,17327,1082,1819,451,15508,972
310M300US31580,31580,"Madisonville, KY Micro Area",45985,*****,41400,137,2874,247,152,46,251,59,0,24,221,114,1087,271,102,67,985,264
310M300US31620,31620,"Magnolia, AR Micro Area",23992,*****,14556,187,8386,295,74,57,264,5,0,21,540,361,172,83,31,52,141,71
310M300US31660,31660,"Malone, NY Micro Area",51054,*****,42139,139,3025,88,3529,263,227,41,124,143,1040,129,970,257,184,97,786,233
310M300US31680,31680,"Malvern, AR Micro Area",33480,*****,28419,271,3666,246,102,71,93,74,0,24,404,248,796,244,65,80,731,234
310M300US31700,31700,"Manchester-Nashua, NH Metro Area",406371,*****,366964,886,10309,767,458,140,15423,521,139,98,3724,679,9354,900,936,261,8418,865
310M300US31740,31740,"Manhattan, KS Metro Area",98884,*****,84180,452,5053,360,703,197,3917,244,164,33,1149,477,3718,560,434,205,3284,503
310M300US31820,31820,"Manitowoc, WI Micro Area",79680,*****,75329,117,571,133,339,94,2096,189,28,30,195,91,1122,260,58,44,1064,259
310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",99244,*****,91277,209,3213,241,261,58,1952,188,12,17,463,162,2066,309,172,102,1894,287
310M300US31900,31900,"Mansfield, OH Metro Area",121533,*****,105501,247,9478,515,176,83,952,109,31,35,476,164,4919,603,363,223,4556,539
310M300US31930,31930,"Marietta, OH Micro Area",60871,*****,58526,84,737,134,301,107,367,85,28,36,122,90,790,175,7,11,783,175
310M300US31940,31940,"Marinette, WI-MI Micro Area",64101,*****,61495,107,340,49,774,85,329,74,14,14,120,94,1029,138,80,39,949,133
310M300US31980,31980,"Marion, IN Micro Area",67615,*****,59505,242,5096,327,119,60,578,96,0,27,433,160,1884,388,211,146,1673,327
310M300US32000,32000,"Marion, NC Micro Area",45069,*****,41132,473,1735,99,181,103,327,90,13,23,1237,474,444,165,5,11,439,162
310M300US32020,32020,"Marion, OH Micro Area",65483,*****,58820,207,3458,249,122,84,344,83,6,9,628,269,2105,270,110,80,1995,260
310M300US32100,32100,"Marquette, MI Micro Area",67145,*****,62655,101,1103,150,561,144,584,59,32,7,145,63,2065,195,123,55,1942,182
310M300US32140,32140,"Marshall, MN Micro Area",25789,*****,22719,191,862,69,111,48,969,85,1,3,710,177,417,154,57,65,360,131
310M300US32180,32180,"Marshall, MO Micro Area",23010,*****,19661,240,1084,146,58,45,194,30,215,15,879,241,919,229,233,129,686,182
310M300US32220,32220,"Marshall, TX Micro Area",66606,*****,48617,558,14192,179,279,178,468,90,27,43,1877,565,1146,379,386,268,760,273
310M300US32260,32260,"Marshalltown, IA Micro Area",40476,*****,34069,659,432,133,113,60,1326,115,19,30,3516,637,1001,188,30,36,971,184
310M300US32280,32280,"Martin, TN Micro Area",33776,*****,29837,133,2933,149,78,36,43,36,17,22,306,131,562,146,74,50,488,139
310M300US32300,32300,"Martinsville, VA Micro Area",65212,*****,43922,389,17696,300,106,79,370,62,0,28,1788,417,1330,308,135,127,1195,287
310M300US32340,32340,"Maryville, MO Micro Area",22744,*****,21346,59,606,82,64,31,387,29,59,54,54,43,228,82,38,29,190,77
310M300US32380,32380,"Mason City, IA Micro Area",50636,*****,48017,205,814,147,191,91,509,94,1,2,313,151,791,208,141,95,650,207
310M300US32420,32420,"Mayagüez, PR Metro Area",96089,*****,35522,1901,3712,629,222,217,77,76,1,10,54403,2117,2152,558,1133,354,1019,375
310M300US32460,32460,"Mayfield, KY Micro Area",37259,*****,33726,322,1742,198,57,40,176,30,84,74,693,338,781,257,94,70,687,243
310M300US32500,32500,"Maysville, KY Micro Area",17167,*****,15473,113,1003,224,5,9,116,20,0,18,16,24,554,236,7,12,547,238
310M300US32540,32540,"McAlester, OK Micro Area",44673,*****,32263,150,1421,157,3341,306,185,45,27,22,567,184,6869,373,110,54,6759,366
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",839539,*****,746211,4495,4797,400,1683,418,8295,371,187,117,68414,4064,9952,1408,7205,1390,2747,511
310M300US32620,32620,"McComb, MS Micro Area",52337,*****,25025,187,26471,105,194,28,221,60,5,10,122,110,299,191,0,30,299,191
310M300US32660,32660,"McMinnville, TN Micro Area",40210,*****,37027,323,505,116,61,43,231,48,142,159,825,268,1419,256,96,113,1323,229
310M300US32700,32700,"McPherson, KS Micro Area",28792,*****,27306,133,300,62,184,78,140,62,10,15,214,105,638,134,28,35,610,127
310M300US32740,32740,"Meadville, PA Micro Area",86847,*****,83110,94,1682,151,44,21,360,101,26,28,261,72,1364,197,180,104,1184,167
310M300US32780,32780,"Medford, OR Metro Area",212070,*****,193846,1000,1356,319,1822,443,2545,332,612,170,3609,894,8280,670,422,155,7858,662
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",1344058,*****,631533,2161,627245,1548,2443,468,26928,789,577,300,30382,1993,24950,1804,2436,563,22514,1769
310M300US32860,32860,"Menomonie, WI Micro Area",44260,*****,41618,109,270,59,125,55,1176,138,0,18,144,60,927,146,111,96,816,121
310M300US32900,32900,"Merced, CA Metro Area",267390,*****,153649,2919,8621,502,1826,485,20224,639,456,235,70466,3025,12148,1403,4961,941,7187,854
310M300US32940,32940,"Meridian, MS Micro Area",104392,*****,56495,276,45246,338,520,73,525,160,25,38,518,183,1063,346,89,64,974,339
310M300US32980,32980,"Merrill, WI Micro Area",27994,*****,27150,27,150,42,98,53,104,32,0,16,12,10,480,71,4,4,476,70
310M300US33020,33020,"Mexico, MO Micro Area",25763,*****,23046,230,1572,108,58,52,54,45,12,14,143,118,878,256,148,207,730,129
310M300US33060,33060,"Miami, OK Micro Area",31725,*****,21655,95,334,48,4895,183,226,18,216,39,567,101,3832,199,124,46,3708,189
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6019790,*****,4266292,6950,1286415,5001,11358,1168,147824,1327,2336,348,176001,5813,129564,4461,30695,1614,98869,4117
310M300US33140,33140,"Michigan City-La Porte, IN Metro Area",110839,*****,92156,435,12230,349,313,96,646,129,38,47,2251,446,3205,517,788,283,2417,401
310M300US33180,33180,"Middlesborough, KY Micro Area",27469,*****,26016,87,912,229,20,20,55,57,0,21,40,64,426,205,10,15,416,206
310M300US33220,33220,"Midland, MI Metro Area",83489,*****,78044,250,1220,142,387,140,1862,141,77,57,396,166,1503,264,256,164,1247,216
310M300US33260,33260,"Midland, TX Metro Area",165430,*****,136916,1656,9984,631,870,252,3102,243,84,47,10956,1564,3518,684,663,243,2855,654
310M300US33300,33300,"Milledgeville, GA Micro Area",54194,*****,26774,201,25209,347,117,58,734,153,83,126,438,231,839,319,134,100,705,314
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1575101,*****,1157452,2633,261429,1322,6672,504,55344,612,436,107,51284,2469,42484,1727,6421,833,36063,1555
310M300US33420,33420,"Mineral Wells, TX Micro Area",28109,*****,25803,345,681,73,191,52,177,56,24,24,762,334,471,142,127,69,344,129
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3526149,*****,2807369,3030,283177,2846,20436,1087,225377,1646,1346,270,73804,2696,114640,3827,10026,1039,104614,3519
310M300US33500,33500,"Minot, ND Micro Area",78122,*****,69366,394,2578,355,1746,207,1060,168,70,39,962,385,2340,467,106,74,2234,466
310M300US33540,33540,"Missoula, MT Metro Area",114231,*****,105007,327,435,128,3003,390,1639,239,39,46,375,162,3733,516,368,213,3365,536
310M300US33580,33580,"Mitchell, SD Micro Area",23157,*****,21542,269,275,184,643,207,18,32,0,17,275,190,404,202,0,17,404,202
310M300US33620,33620,"Moberly, MO Micro Area",24987,*****,22561,107,1442,161,123,42,151,72,14,20,101,76,595,197,45,52,550,184
310M300US33660,33660,"Mobile, AL Metro Area",414328,*****,245542,615,146423,779,2545,388,8127,362,54,46,3882,707,7755,831,430,209,7325,775
310M300US33700,33700,"Modesto, CA Metro Area",535684,*****,400661,3368,15121,778,3789,512,29488,915,3670,373,59966,3064,22989,1583,6021,950,16968,1323
310M300US33740,33740,"Monroe, LA Metro Area",178970,*****,109922,379,64360,445,377,97,1624,119,79,82,849,315,1759,448,274,147,1485,445
310M300US33780,33780,"Monroe, MI Metro Area",149619,*****,141412,274,3442,214,591,172,946,117,10,12,716,244,2502,295,154,106,2348,280
310M300US33860,33860,"Montgomery, AL Metro Area",373507,*****,189729,812,165646,583,863,225,6544,491,94,60,4200,847,6431,769,765,348,5666,702
310M300US33940,33940,"Montrose, CO Micro Area",40908,*****,38287,363,173,66,325,127,335,87,152,140,964,345,672,170,129,74,543,138
310M300US33980,33980,"Morehead City, NC Micro Area",68699,*****,61382,304,3908,192,166,63,760,119,45,39,658,303,1780,244,85,60,1695,244
310M300US34020,34020,"Morgan City, LA Micro Area",52578,*****,31960,311,16362,342,562,114,730,98,7,7,906,273,2051,401,158,154,1893,375
310M300US34060,34060,"Morgantown, WV Metro Area",137475,*****,124777,449,5351,321,290,134,3466,199,29,37,807,348,2755,332,348,178,2407,327
310M300US34100,34100,"Morristown, TN Metro Area",116352,*****,106259,618,3502,457,203,136,957,53,22,24,2931,615,2478,407,373,233,2105,333
310M300US34140,34140,"Moscow, ID Micro Area",38697,*****,35798,168,279,94,346,109,1033,133,15,17,264,161,962,210,31,24,931,209
310M300US34180,34180,"Moses Lake, WA Micro Area",93420,*****,64952,1533,636,173,1129,239,1024,158,64,50,21654,1630,3961,747,1790,662,2171,443
310M300US34220,34220,"Moultrie, GA Micro Area",45890,*****,29503,622,10413,194,181,75,386,43,4,8,4568,648,835,388,172,146,663,346
310M300US34260,34260,"Mountain Home, AR Micro Area",41093,*****,39599,170,74,52,207,71,160,98,11,19,438,204,604,83,3,7,601,83
310M300US34300,34300,"Mountain Home, ID Micro Area",26232,*****,22773,251,771,131,439,121,815,89,85,71,580,236,769,224,15,16,754,226
310M300US34340,34340,"Mount Airy, NC Micro Area",72315,*****,66168,473,2703,135,264,96,444,68,36,24,1502,391,1198,319,135,105,1063,300
310M300US34380,34380,"Mount Pleasant, MI Micro Area",70572,*****,62422,161,1816,127,2026,325,1172,137,0,23,300,112,2836,355,122,57,2714,354
310M300US34420,34420,"Mount Pleasant, TX Micro Area",32664,*****,23559,886,2990,185,228,200,277,96,10,15,4997,873,603,240,113,114,490,195
310M300US34460,34460,"Mount Sterling, KY Micro Area",46120,*****,44035,222,919,116,94,47,63,53,28,34,350,176,631,167,0,24,631,167
310M300US34500,34500,"Mount Vernon, IL Micro Area",38358,*****,33597,103,3277,161,36,27,439,48,0,23,106,52,903,190,50,40,853,190
310M300US34540,34540,"Mount Vernon, OH Micro Area",60945,*****,58851,136,621,139,83,65,224,88,12,19,88,61,1066,182,35,32,1031,183
310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",121725,*****,101247,1149,1022,179,2014,247,2098,174,417,106,10034,1081,4893,517,801,249,4092,463
310M300US34620,34620,"Muncie, IN Metro Area",115938,*****,102569,279,8463,297,88,45,1563,231,115,111,625,276,2515,374,242,95,2273,350
310M300US34660,34660,"Murray, KY Micro Area",38616,*****,35266,147,1434,122,115,58,707,123,21,36,134,59,939,207,104,81,835,202
310M300US34700,34700,"Muscatine, IA Micro Area",42923,*****,39055,487,879,163,78,58,477,82,28,41,1035,357,1371,401,199,109,1172,403
310M300US34740,34740,"Muskegon, MI Metro Area",172707,*****,139308,438,23426,481,1094,204,909,119,21,20,809,193,7140,700,601,262,6539,629
310M300US34780,34780,"Muskogee, OK Micro Area",69471,*****,41045,299,7514,235,12683,477,492,30,17,25,1927,326,5793,543,121,92,5672,539
310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",432772,*****,353135,1270,55604,751,1974,343,4581,374,427,91,9724,1347,7327,883,812,362,6515,798
310M300US34860,34860,"Nacogdoches, TX Micro Area",65411,*****,49852,552,11603,378,498,278,1174,182,0,31,877,314,1407,329,65,38,1342,332
310M300US34900,34900,"Napa, CA Metro Area",141005,*****,102418,1582,2998,184,1236,491,11150,318,297,82,17573,1453,5333,666,1354,377,3979,567
310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",356774,*****,314272,1820,25115,508,1066,345,4552,408,0,31,7550,1802,4219,836,758,229,3461,764
310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1830410,*****,1428705,2451,278089,1663,5306,578,47672,905,1089,272,28985,2230,40564,2152,3720,632,36844,2049
310M300US35020,35020,"Natchez, MS-LA Micro Area",51794,*****,25103,427,25108,372,90,81,240,247,26,28,648,280,579,347,49,52,530,339
