GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US60455,60455,ZCTA5 60455,54075,3348
8600000US60456,60456,ZCTA5 60456,45926,5608
8600000US60457,60457,ZCTA5 60457,63865,4974
8600000US60458,60458,ZCTA5 60458,47411,4878
8600000US60459,60459,ZCTA5 60459,55960,3685
8600000US60460,60460,ZCTA5 60460,61635,6925
8600000US60461,60461,ZCTA5 60461,98449,5596
8600000US60462,60462,ZCTA5 60462,82986,3203
8600000US60463,60463,ZCTA5 60463,80401,9502
8600000US60464,60464,ZCTA5 60464,78486,5623
8600000US60465,60465,ZCTA5 60465,57956,5341
8600000US60466,60466,ZCTA5 60466,50535,5056
8600000US60467,60467,ZCTA5 60467,96474,4258
8600000US60468,60468,ZCTA5 60468,81595,5833
8600000US60469,60469,ZCTA5 60469,37885,15758
8600000US60470,60470,ZCTA5 60470,78542,12196
8600000US60471,60471,ZCTA5 60471,50896,8212
8600000US60472,60472,ZCTA5 60472,30064,8845
8600000US60473,60473,ZCTA5 60473,61353,3226
8600000US60474,60474,ZCTA5 60474,66094,16215
8600000US60475,60475,ZCTA5 60475,44846,4290
8600000US60476,60476,ZCTA5 60476,56171,2601
8600000US60477,60477,ZCTA5 60477,65183,4459
8600000US60478,60478,ZCTA5 60478,57358,7688
8600000US60479,60479,ZCTA5 60479,75625,28569
8600000US60480,60480,ZCTA5 60480,86010,12073
8600000US60481,60481,ZCTA5 60481,59145,4870
8600000US60482,60482,ZCTA5 60482,52050,5519
8600000US60484,60484,ZCTA5 60484,49562,5042
8600000US60487,60487,ZCTA5 60487,99455,7425
8600000US60490,60490,ZCTA5 60490,116943,7003
8600000US60491,60491,ZCTA5 60491,96600,5657
8600000US60501,60501,ZCTA5 60501,50088,9238
8600000US60502,60502,ZCTA5 60502,109764,5984
8600000US60503,60503,ZCTA5 60503,106706,12878
8600000US60504,60504,ZCTA5 60504,77507,4803
8600000US60505,60505,ZCTA5 60505,47929,2116
8600000US60506,60506,ZCTA5 60506,60988,1761
8600000US60510,60510,ZCTA5 60510,93750,5389
8600000US60511,60511,ZCTA5 60511,93064,10653
8600000US60512,60512,ZCTA5 60512,57927,18539
8600000US60513,60513,ZCTA5 60513,78380,3684
8600000US60514,60514,ZCTA5 60514,103886,10096
8600000US60515,60515,ZCTA5 60515,83694,5223
8600000US60516,60516,ZCTA5 60516,87513,4624
8600000US60517,60517,ZCTA5 60517,79986,4823
8600000US60518,60518,ZCTA5 60518,55602,8751
8600000US60519,60519,ZCTA5 60519,-,**
8600000US60520,60520,ZCTA5 60520,70161,9681
8600000US60521,60521,ZCTA5 60521,166936,13171
8600000US60523,60523,ZCTA5 60523,101182,11588
8600000US60525,60525,ZCTA5 60525,79926,5897
8600000US60526,60526,ZCTA5 60526,90322,16830
