GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US60002,60002,ZCTA5 60002,24217,322,22261,481,540,280,0,20,337,165,0,20,460,205,619,242,24,36,595,245
8600000US60004,60004,ZCTA5 60004,50941,871,43436,1028,508,167,29,24,4497,529,26,31,1532,521,913,281,130,124,783,263
8600000US60005,60005,ZCTA5 60005,30148,977,25015,1101,843,394,53,75,2665,469,0,23,942,434,630,269,226,198,404,194
8600000US60007,60007,ZCTA5 60007,33691,191,27540,836,338,151,20,31,3725,583,30,48,1182,481,856,298,276,222,580,236
8600000US60008,60008,ZCTA5 60008,21930,566,15339,998,978,414,93,104,1794,429,118,154,3245,898,363,204,16,17,347,202
8600000US60010,60010,ZCTA5 60010,45680,770,38983,1004,359,138,24,19,5180,556,0,23,590,429,544,171,25,22,519,168
8600000US60012,60012,ZCTA5 60012,10653,552,10155,542,45,60,0,17,265,122,0,17,16,20,172,138,0,17,172,138
8600000US60013,60013,ZCTA5 60013,26166,591,24364,759,455,321,0,20,689,264,0,20,159,118,499,181,22,31,477,181
8600000US60014,60014,ZCTA5 60014,48553,935,45250,1110,683,361,39,54,1165,433,38,41,770,315,608,193,32,38,576,189
8600000US60015,60015,ZCTA5 60015,27357,421,24752,545,241,133,25,26,1902,542,0,20,141,77,296,134,14,16,282,132
8600000US60016,60016,ZCTA5 60016,59255,893,38454,1421,2544,569,230,99,14106,1007,44,48,2767,727,1110,325,288,160,822,295
8600000US60018,60018,ZCTA5 60018,30955,996,22678,1056,661,311,46,74,3040,399,11,16,3892,889,627,215,67,48,560,213
8600000US60020,60020,ZCTA5 60020,9761,522,9225,554,112,137,0,15,222,193,0,15,160,162,42,57,5,9,37,55
8600000US60021,60021,ZCTA5 60021,5547,314,4884,457,0,15,15,27,97,80,0,15,222,289,329,180,125,107,204,125
8600000US60022,60022,ZCTA5 60022,8563,115,7995,245,162,155,0,15,305,146,0,15,6,9,95,66,24,42,71,67
8600000US60025,60025,ZCTA5 60025,41054,948,34002,956,531,218,79,84,5310,531,0,23,350,186,782,176,85,46,697,168
8600000US60026,60026,ZCTA5 60026,14297,762,10656,684,164,125,0,17,3126,541,0,17,65,61,286,137,39,62,247,112
8600000US60029,60029,ZCTA5 60029,521,99,473,95,2,4,0,11,46,34,0,11,0,11,0,11,0,11,0,11
8600000US60030,60030,ZCTA5 60030,37185,771,32128,1069,929,357,17,26,2095,472,0,23,860,360,1156,294,166,110,990,267
8600000US60031,60031,ZCTA5 60031,37525,501,28018,795,2675,527,146,138,4159,464,0,23,964,290,1563,345,149,112,1414,333
8600000US60033,60033,ZCTA5 60033,13596,393,12723,536,20,21,10,17,0,17,17,26,595,414,231,161,42,38,189,142
8600000US60034,60034,ZCTA5 60034,2084,306,1914,295,23,36,0,11,8,11,0,11,99,132,40,53,1,5,39,52
8600000US60035,60035,ZCTA5 60035,29803,45,27482,490,440,173,17,30,811,247,0,20,550,340,503,186,29,41,474,184
8600000US60040,60040,ZCTA5 60040,5375,23,4550,367,138,92,27,43,131,87,0,15,459,345,70,65,0,15,70,65
8600000US60041,60041,ZCTA5 60041,8772,576,8212,551,31,39,0,15,80,79,137,155,264,258,48,54,15,23,33,48
8600000US60042,60042,ZCTA5 60042,8390,166,7875,310,49,44,0,15,114,67,0,15,85,67,267,217,41,43,226,210
8600000US60043,60043,ZCTA5 60043,2547,153,2384,167,16,26,0,11,92,60,0,11,0,11,55,40,0,11,55,40
8600000US60044,60044,ZCTA5 60044,9849,249,8556,287,124,78,0,15,863,167,0,15,70,62,236,126,9,14,227,124
8600000US60045,60045,ZCTA5 60045,20807,412,18684,368,336,154,4,8,1394,371,0,20,36,31,353,143,21,27,332,137
8600000US60046,60046,ZCTA5 60046,34918,515,31288,747,653,213,3,7,1643,376,0,23,475,265,856,233,109,90,747,226
8600000US60047,60047,ZCTA5 60047,42598,538,36006,906,698,286,5,8,4388,529,26,33,653,412,822,245,101,69,721,240
8600000US60048,60048,ZCTA5 60048,29012,425,26172,477,342,134,85,97,1864,315,0,20,113,77,436,129,105,59,331,104
8600000US60050,60050,ZCTA5 60050,32797,611,30822,757,203,103,108,96,707,355,0,23,529,234,428,240,151,138,277,184
8600000US60051,60051,ZCTA5 60051,23624,830,22041,859,215,174,0,20,410,239,0,20,460,313,498,243,151,106,347,213
8600000US60053,60053,ZCTA5 60053,23391,46,14761,679,794,455,0,20,6943,422,0,20,573,368,320,126,87,105,233,101
8600000US60056,60056,ZCTA5 60056,55221,427,42047,1295,1325,530,93,79,6918,685,34,39,3670,938,1134,376,230,179,904,362
8600000US60060,60060,ZCTA5 60060,37218,750,29729,1092,694,407,64,62,3620,565,33,51,2004,546,1074,304,423,217,651,225
8600000US60061,60061,ZCTA5 60061,27013,295,18697,923,814,594,9,17,5824,514,4,8,662,279,1003,278,114,86,889,252
8600000US60062,60062,ZCTA5 60062,40358,552,33039,805,679,254,30,46,5741,607,0,23,209,156,660,231,59,52,601,225
8600000US60064,60064,ZCTA5 60064,15816,565,6031,845,6542,722,52,75,319,112,7,13,2295,579,570,305,135,85,435,299
8600000US60067,60067,ZCTA5 60067,37817,990,29455,1207,753,292,52,54,5028,502,0,23,1235,448,1294,434,389,298,905,307
8600000US60068,60068,ZCTA5 60068,37810,312,34429,687,166,66,0,23,1850,436,109,160,524,265,732,291,121,163,611,216
8600000US60069,60069,ZCTA5 60069,7987,414,6964,431,83,78,0,15,781,170,0,15,17,21,142,93,11,17,131,92
8600000US60070,60070,ZCTA5 60070,16185,122,10443,782,222,151,25,38,1432,300,46,50,3817,816,200,144,152,137,48,51
8600000US60071,60071,ZCTA5 60071,3592,186,3293,230,49,55,37,45,68,72,6,10,15,15,124,99,0,11,124,99
8600000US60072,60072,ZCTA5 60072,979,236,917,223,14,15,0,11,41,58,0,11,0,11,7,9,0,11,7,9
8600000US60073,60073,ZCTA5 60073,61774,670,48512,1338,3318,629,214,175,3555,659,18,29,3935,827,2222,463,698,294,1524,388
8600000US60074,60074,ZCTA5 60074,39812,891,24338,1149,970,330,44,69,3851,737,0,23,9016,1139,1593,598,860,519,733,264
8600000US60076,60076,ZCTA5 60076,32093,1055,18507,939,2636,626,166,196,8628,689,38,55,439,254,1679,460,515,299,1164,383
8600000US60077,60077,ZCTA5 60077,28470,1088,17668,1098,1228,492,98,150,8122,798,0,20,386,220,968,351,109,104,859,373
8600000US60081,60081,ZCTA5 60081,9838,409,9658,424,0,15,0,15,44,43,0,15,38,39,98,101,0,15,98,101
8600000US60083,60083,ZCTA5 60083,10413,665,7273,619,1920,740,0,17,648,242,0,17,315,278,257,149,0,17,257,149
8600000US60084,60084,ZCTA5 60084,16832,605,14450,786,96,75,5,9,1012,440,0,17,987,418,282,195,146,174,136,82
8600000US60085,60085,ZCTA5 60085,71548,1282,41222,1980,12867,926,441,239,3951,536,43,52,10712,1321,2312,538,483,192,1829,494
8600000US60087,60087,ZCTA5 60087,26216,1506,16406,1333,3479,509,83,78,584,193,0,20,4528,1216,1136,314,323,205,813,251
8600000US60088,60088,ZCTA5 60088,12676,561,9189,811,1643,439,31,40,552,185,133,162,348,177,780,315,91,78,689,295
8600000US60089,60089,ZCTA5 60089,41601,124,30258,648,823,319,106,111,8604,533,0,23,934,265,876,306,85,65,791,296
8600000US60090,60090,ZCTA5 60090,38309,85,24447,1377,1210,418,161,166,6036,785,115,113,5518,1033,822,224,177,108,645,212
8600000US60091,60091,ZCTA5 60091,27335,98,22860,419,156,84,15,23,3532,347,6,9,85,50,681,176,0,20,681,176
8600000US60093,60093,ZCTA5 60093,19404,360,17563,363,38,38,64,64,1108,265,0,17,299,280,332,125,40,56,292,115
8600000US60096,60096,ZCTA5 60096,7009,246,6506,288,105,113,60,82,139,138,0,15,157,158,42,38,8,14,34,36
8600000US60097,60097,ZCTA5 60097,10447,606,10012,546,4,8,0,17,105,64,0,17,0,17,326,220,0,17,326,220
8600000US60098,60098,ZCTA5 60098,32941,791,30156,1011,902,306,10,15,490,255,7,13,736,422,640,210,79,75,561,186
8600000US60099,60099,ZCTA5 60099,30961,709,19167,1086,8162,718,25,36,695,178,0,23,1530,430,1382,391,190,149,1192,370
8600000US60101,60101,ZCTA5 60101,39405,484,30651,1205,1387,413,71,68,2799,559,0,23,3449,926,1048,438,410,270,638,346
8600000US60102,60102,ZCTA5 60102,32958,427,28599,815,371,203,30,38,2821,619,0,23,600,291,537,217,44,47,493,199
8600000US60103,60103,ZCTA5 60103,42409,370,32468,1032,578,293,157,140,6779,858,13,13,1018,439,1396,566,756,554,640,241
8600000US60104,60104,ZCTA5 60104,19031,172,3046,545,14413,559,0,17,168,114,0,17,1058,367,346,204,162,152,184,158
8600000US60106,60106,ZCTA5 60106,20300,342,15357,809,721,270,175,149,890,293,0,20,2460,709,697,255,273,171,424,172
8600000US60107,60107,ZCTA5 60107,40967,640,25029,1277,1817,559,262,186,5272,556,0,23,7323,840,1264,317,590,216,674,246
8600000US60108,60108,ZCTA5 60108,22851,261,18423,469,808,304,8,11,2952,436,34,49,312,172,314,111,40,31,274,109
8600000US60109,60109,ZCTA5 60109,635,163,630,164,0,11,0,11,0,11,0,11,0,11,5,9,5,9,0,11
8600000US60110,60110,ZCTA5 60110,39380,396,22332,1269,3049,692,204,203,2578,647,12,19,10264,1263,941,378,393,217,548,282
8600000US60111,60111,ZCTA5 60111,183,65,183,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60112,60112,ZCTA5 60112,4416,299,3864,300,312,190,0,11,83,70,0,11,101,85,56,62,18,28,38,56
8600000US60113,60113,ZCTA5 60113,353,94,294,86,13,17,4,7,0,11,0,11,34,49,8,11,0,11,8,11
8600000US60115,60115,ZCTA5 60115,45644,441,33484,846,6599,384,36,36,2005,264,0,23,2098,721,1422,288,190,159,1232,294
8600000US60118,60118,ZCTA5 60118,15831,408,13760,606,205,142,61,85,905,318,10,15,694,330,196,107,92,73,104,63
8600000US60119,60119,ZCTA5 60119,10192,651,9517,623,231,181,72,77,214,149,0,17,50,79,108,126,0,17,108,126
8600000US60120,60120,ZCTA5 60120,51244,1183,29039,1827,2334,475,724,529,2558,576,0,26,15384,1720,1205,349,420,216,785,283
8600000US60123,60123,ZCTA5 60123,48177,1317,31119,1429,4008,641,244,210,2619,581,0,23,8941,1468,1246,384,359,205,887,332
8600000US60124,60124,ZCTA5 60124,21739,1218,17275,1156,1285,764,0,20,1844,562,0,20,432,333,903,445,497,396,406,215
8600000US60126,60126,ZCTA5 60126,48269,350,42980,627,744,287,180,182,2944,506,6,9,547,218,868,249,167,130,701,211
8600000US60129,60129,ZCTA5 60129,214,85,214,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60130,60130,ZCTA5 60130,14127,33,7720,552,4541,518,14,21,1074,370,0,17,276,179,502,262,58,55,444,259
8600000US60131,60131,ZCTA5 60131,18070,129,14050,735,45,37,130,124,587,270,0,17,2898,661,360,154,74,71,286,144
8600000US60133,60133,ZCTA5 60133,38479,83,20570,1027,2933,740,91,65,5838,732,35,50,7894,915,1118,391,227,128,891,396
8600000US60134,60134,ZCTA5 60134,29279,540,28162,689,37,50,14,26,496,176,0,20,380,329,190,140,0,20,190,140
8600000US60135,60135,ZCTA5 60135,6723,589,6346,593,45,41,0,15,22,20,0,15,18,28,292,185,0,15,292,185
8600000US60136,60136,ZCTA5 60136,7638,139,5310,735,597,470,45,65,1180,535,0,15,412,413,94,154,94,154,0,15
8600000US60137,60137,ZCTA5 60137,38280,525,33120,852,1078,368,21,30,3022,617,0,23,173,89,866,261,141,107,725,229
8600000US60139,60139,ZCTA5 60139,34547,134,19506,1030,2382,540,106,92,7942,733,53,69,2852,586,1706,452,568,218,1138,381
8600000US60140,60140,ZCTA5 60140,16707,698,15301,1153,31,48,68,94,463,461,0,17,366,474,478,501,0,17,478,501
8600000US60141,60141,ZCTA5 60141,209,83,119,57,87,72,0,11,0,11,0,11,3,7,0,11,0,11,0,11
8600000US60142,60142,ZCTA5 60142,27886,681,25469,803,412,328,0,20,1477,478,32,52,277,254,219,184,0,20,219,184
8600000US60143,60143,ZCTA5 60143,10623,336,9479,401,210,128,6,10,630,140,0,17,163,98,135,95,53,78,82,49
8600000US60144,60144,ZCTA5 60144,78,45,57,30,0,11,0,11,21,33,0,11,0,11,0,11,0,11,0,11
8600000US60145,60145,ZCTA5 60145,2933,350,2787,327,23,22,0,11,0,11,0,11,27,26,96,70,6,8,90,69
8600000US60146,60146,ZCTA5 60146,2584,250,2469,250,0,11,0,11,4,8,0,11,55,55,56,44,0,11,56,44
8600000US60148,60148,ZCTA5 60148,52516,763,41568,947,2934,758,79,86,6080,706,0,26,784,369,1071,296,169,103,902,274
8600000US60150,60150,ZCTA5 60150,1666,186,1626,193,10,15,0,11,2,4,0,11,5,6,23,32,2,5,21,32
8600000US60151,60151,ZCTA5 60151,4203,405,4048,401,44,46,4,9,18,16,0,11,24,38,65,40,3,5,62,39
8600000US60152,60152,ZCTA5 60152,12534,591,11906,712,111,124,39,56,1,3,0,17,247,207,230,187,191,170,39,47
8600000US60153,60153,ZCTA5 60153,23981,30,3780,710,16611,701,53,77,133,123,0,20,2906,638,498,266,210,192,288,136
8600000US60154,60154,ZCTA5 60154,16750,103,11326,595,2962,395,11,18,613,228,0,17,1221,379,617,324,408,320,209,94
8600000US60155,60155,ZCTA5 60155,7892,24,1547,241,5949,327,0,15,138,133,0,15,20,32,238,230,14,22,224,228
8600000US60156,60156,ZCTA5 60156,28867,168,25555,635,678,352,0,20,1367,393,0,20,298,130,969,387,127,116,842,361
8600000US60157,60157,ZCTA5 60157,2495,368,2276,356,9,16,0,11,203,143,0,11,7,11,0,11,0,11,0,11
8600000US60160,60160,ZCTA5 60160,25559,197,14798,916,1615,382,104,97,208,111,0,20,8506,941,328,181,174,111,154,135
8600000US60162,60162,ZCTA5 60162,8159,123,2849,468,3524,431,0,15,104,79,0,15,1555,510,127,87,0,15,127,87
8600000US60163,60163,ZCTA5 60163,5197,36,2463,274,1708,180,41,46,197,132,22,34,644,225,122,106,43,63,79,70
8600000US60164,60164,ZCTA5 60164,21503,412,16099,677,620,187,236,244,458,183,0,20,3449,550,641,224,424,193,217,102
8600000US60165,60165,ZCTA5 60165,4949,16,2369,545,119,96,0,11,110,81,0,11,2251,541,100,105,64,95,36,40
8600000US60169,60169,ZCTA5 60169,33965,69,16828,1186,1882,520,38,41,9578,1079,0,23,4298,1063,1341,367,590,289,751,252
8600000US60171,60171,ZCTA5 60171,10232,30,8733,472,160,249,0,17,146,95,0,17,907,364,286,210,196,194,90,78
8600000US60172,60172,ZCTA5 60172,24848,412,20733,828,1120,453,12,19,2030,557,43,46,292,159,618,200,180,157,438,142
8600000US60173,60173,ZCTA5 60173,12490,574,5829,606,478,189,43,50,5109,548,13,21,552,362,466,186,167,110,299,156
8600000US60174,60174,ZCTA5 60174,31596,712,27414,865,527,347,62,70,1195,433,0,23,1744,502,654,249,19,55,635,252
8600000US60175,60175,ZCTA5 60175,25833,799,24112,926,441,141,27,27,671,302,14,21,149,128,419,219,11,18,408,217
8600000US60176,60176,ZCTA5 60176,11779,32,9307,656,171,126,234,259,407,211,0,17,1008,457,652,474,277,300,375,406
8600000US60177,60177,ZCTA5 60177,23392,498,19573,899,934,312,25,50,1264,318,0,20,970,382,626,298,111,112,515,268
8600000US60178,60178,ZCTA5 60178,22304,647,20365,714,665,246,16,28,390,205,0,20,443,168,425,169,39,49,386,155
8600000US60180,60180,ZCTA5 60180,2056,538,2051,539,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60181,60181,ZCTA5 60181,28748,473,22051,941,1705,472,104,77,2652,485,0,20,1247,610,989,305,108,93,881,306
8600000US60184,60184,ZCTA5 60184,2433,331,2288,327,6,9,0,11,139,125,0,11,0,11,0,11,0,11,0,11
8600000US60185,60185,ZCTA5 60185,36242,545,29064,1250,621,362,20,19,2237,409,0,23,3579,873,721,397,156,122,565,398
8600000US60187,60187,ZCTA5 60187,29454,685,26080,763,1174,347,34,30,1388,314,0,20,160,105,618,168,3,6,615,167
8600000US60188,60188,ZCTA5 60188,42876,331,30031,955,2684,396,341,280,7585,646,8,13,1291,531,936,306,204,161,732,234
8600000US60189,60189,ZCTA5 60189,30704,615,26383,721,1162,367,8,13,2060,350,44,49,205,163,842,244,70,92,772,204
8600000US60190,60190,ZCTA5 60190,11137,330,10193,367,215,146,0,17,351,170,0,17,75,49,303,149,53,63,250,129
8600000US60191,60191,ZCTA5 60191,14365,290,11366,741,215,173,25,40,1139,378,0,17,1267,647,353,163,170,144,183,102
8600000US60192,60192,ZCTA5 60192,16026,621,10059,755,263,155,161,190,4773,613,8,12,251,288,511,212,169,196,342,133
8600000US60193,60193,ZCTA5 60193,40317,955,29837,988,1289,422,118,92,6966,853,148,203,1047,464,912,270,149,117,763,251
8600000US60194,60194,ZCTA5 60194,18649,854,11463,769,763,279,86,100,3684,567,0,17,1993,640,660,225,324,174,336,119
8600000US60195,60195,ZCTA5 60195,4970,605,2314,450,84,99,0,11,2168,529,0,11,255,369,149,102,89,87,60,56
8600000US60201,60201,ZCTA5 60201,42880,817,29405,1025,5675,539,57,55,5345,553,8,16,876,352,1514,236,190,110,1324,222
8600000US60202,60202,ZCTA5 60202,32677,812,21075,981,7095,733,55,65,1913,469,0,23,995,419,1544,421,230,171,1314,380
8600000US60203,60203,ZCTA5 60203,4199,362,2989,290,414,249,62,60,457,151,0,11,69,61,208,130,21,24,187,127
8600000US60301,60301,ZCTA5 60301,2555,362,1494,321,614,263,0,11,285,148,0,11,50,58,112,81,0,11,112,81
8600000US60302,60302,ZCTA5 60302,32096,623,21881,779,6569,590,18,20,1366,296,27,43,900,392,1335,300,202,161,1133,277
8600000US60304,60304,ZCTA5 60304,17578,472,12457,576,3153,468,0,17,708,204,29,46,265,137,966,210,51,62,915,222
8600000US60305,60305,ZCTA5 60305,11215,24,9239,481,747,243,0,17,693,302,0,17,216,138,320,197,35,34,285,195
8600000US60401,60401,ZCTA5 60401,7625,319,7312,363,22,24,24,47,0,15,0,15,222,206,45,35,0,15,45,35
8600000US60402,60402,ZCTA5 60402,63963,171,40087,1878,3474,614,191,135,2012,469,0,26,16281,1677,1918,571,920,440,998,347
8600000US60403,60403,ZCTA5 60403,18157,383,12909,632,3208,416,40,37,661,377,0,17,837,380,502,203,72,76,430,205
8600000US60404,60404,ZCTA5 60404,18587,277,16012,672,888,296,30,37,265,191,0,17,768,414,624,278,158,159,466,210
8600000US60406,60406,ZCTA5 60406,24909,680,10695,1305,6631,727,305,206,119,99,0,20,6294,1065,865,405,156,116,709,398
8600000US60407,60407,ZCTA5 60407,1753,229,1699,223,0,11,0,11,4,6,0,11,12,14,38,23,0,11,38,23
8600000US60408,60408,ZCTA5 60408,5549,194,5452,245,20,29,0,15,10,15,0,15,11,18,56,70,0,15,56,70
8600000US60409,60409,ZCTA5 60409,37190,82,7588,829,28433,776,175,170,31,30,0,23,516,280,447,232,68,71,379,227
8600000US60410,60410,ZCTA5 60410,12619,502,11791,555,157,120,28,32,108,92,0,17,342,233,193,120,0,17,193,120
8600000US60411,60411,ZCTA5 60411,58374,347,18171,1147,30132,1186,39,43,226,137,0,26,8330,1174,1476,422,507,294,969,297
8600000US60415,60415,ZCTA5 60415,14338,44,11667,665,1552,449,0,17,360,208,4,12,449,436,306,209,9,89,297,182
8600000US60416,60416,ZCTA5 60416,9122,205,8732,284,158,114,10,20,58,54,0,15,34,42,130,88,5,8,125,89
8600000US60417,60417,ZCTA5 60417,15516,347,10776,603,3774,570,39,52,158,93,0,17,428,297,341,144,112,136,229,93
8600000US60419,60419,ZCTA5 60419,22810,131,1416,294,20742,340,12,19,120,104,0,20,108,97,412,176,93,78,319,159
8600000US60420,60420,ZCTA5 60420,5154,185,4823,245,219,133,3,7,40,45,0,15,11,16,58,58,0,15,58,58
8600000US60421,60421,ZCTA5 60421,3828,171,3641,212,88,100,5,9,3,5,0,11,0,11,91,74,0,11,91,74
8600000US60422,60422,ZCTA5 60422,9821,412,4088,547,5484,561,9,16,148,112,22,33,31,33,39,48,0,15,39,48
8600000US60423,60423,ZCTA5 60423,31049,557,27756,771,1431,444,51,55,859,333,0,23,401,214,551,239,88,57,463,222
8600000US60424,60424,ZCTA5 60424,2337,237,2277,232,12,15,2,3,29,35,0,11,3,4,14,16,11,13,3,7
8600000US60425,60425,ZCTA5 60425,8998,208,2295,370,6108,444,109,145,29,43,0,15,173,136,284,175,28,29,256,175
8600000US60426,60426,ZCTA5 60426,29784,610,4918,1031,21445,1005,14,20,362,230,0,20,2528,927,517,301,214,214,303,204
8600000US60428,60428,ZCTA5 60428,12344,191,1720,325,9888,377,17,26,115,142,0,17,449,261,155,100,46,42,109,98
8600000US60429,60429,ZCTA5 60429,15532,451,2261,358,13137,581,19,21,26,24,0,17,50,51,39,35,15,26,24,21
8600000US60430,60430,ZCTA5 60430,19835,463,10900,620,7327,637,0,17,439,289,0,17,540,331,629,243,45,61,584,229
8600000US60431,60431,ZCTA5 60431,23843,1355,18935,1431,2535,736,103,109,663,230,0,20,841,359,766,317,95,78,671,309
8600000US60432,60432,ZCTA5 60432,20222,882,9275,841,4340,532,49,53,82,82,0,20,5838,722,638,260,257,147,381,240
8600000US60433,60433,ZCTA5 60433,17259,818,8930,840,5816,511,56,40,30,27,0,17,2054,551,373,135,36,33,337,128
8600000US60435,60435,ZCTA5 60435,49835,1192,32964,1395,8227,802,106,87,1012,348,36,35,5607,986,1883,476,513,301,1370,371
8600000US60436,60436,ZCTA5 60436,18711,1088,11042,954,4338,617,21,18,377,257,0,17,2243,546,690,243,98,72,592,240
8600000US60437,60437,ZCTA5 60437,156,56,156,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60438,60438,ZCTA5 60438,28961,234,15110,873,11185,703,47,61,308,188,0,20,1711,530,600,227,50,66,550,228
8600000US60439,60439,ZCTA5 60439,23700,526,22168,627,352,257,30,50,585,293,0,20,211,244,354,195,90,98,264,177
8600000US60440,60440,ZCTA5 60440,52791,951,24521,1422,11210,1017,63,60,4569,689,0,26,9992,1203,2436,653,456,216,1980,589
8600000US60441,60441,ZCTA5 60441,35662,483,30322,593,2992,299,45,58,486,207,0,23,1219,308,598,196,149,83,449,176
8600000US60442,60442,ZCTA5 60442,10360,199,10059,224,20,23,0,17,52,47,0,17,80,85,149,100,51,60,98,80
8600000US60443,60443,ZCTA5 60443,21422,355,4676,580,16084,614,0,20,82,77,0,20,203,235,377,219,72,112,305,199
8600000US60444,60444,ZCTA5 60444,1671,203,1635,202,0,11,0,11,33,46,0,11,0,11,3,6,0,11,3,6
8600000US60445,60445,ZCTA5 60445,26258,246,22116,738,1919,432,130,145,369,248,11,23,1110,394,603,287,85,89,518,274
8600000US60446,60446,ZCTA5 60446,39950,195,23356,941,4243,516,91,98,2631,493,11,18,7894,988,1724,464,817,380,907,302
8600000US60447,60447,ZCTA5 60447,14097,761,13009,798,166,169,17,29,124,84,15,23,443,353,323,218,119,136,204,142
8600000US60448,60448,ZCTA5 60448,25704,700,24150,756,345,266,24,26,457,281,0,20,249,147,479,211,174,136,305,163
8600000US60449,60449,ZCTA5 60449,9516,453,7361,473,1383,298,0,15,295,231,0,15,277,195,200,156,76,72,124,124
8600000US60450,60450,ZCTA5 60450,20650,406,19777,459,289,145,9,17,112,62,0,20,264,199,199,122,19,31,180,119
8600000US60451,60451,ZCTA5 60451,35282,564,33988,605,242,105,28,45,224,126,0,23,262,189,538,164,62,66,476,157
8600000US60452,60452,ZCTA5 60452,28459,398,24796,783,1479,517,29,45,785,429,0,20,1117,449,253,126,54,52,199,125
8600000US60453,60453,ZCTA5 60453,56754,66,45607,1215,3768,663,65,91,1656,489,0,26,3920,867,1738,445,780,344,958,345
8600000US60455,60455,ZCTA5 60455,16552,332,13906,619,566,307,0,17,1095,330,0,17,648,359,337,188,171,160,166,97
8600000US60456,60456,ZCTA5 60456,4344,33,4119,189,18,29,0,11,1,3,0,11,171,147,35,59,35,59,0,11
8600000US60457,60457,ZCTA5 60457,13852,344,12847,488,442,234,0,17,81,60,14,21,321,196,147,120,0,17,147,120
8600000US60458,60458,ZCTA5 60458,15139,503,10834,688,2809,478,21,39,446,290,0,17,585,291,444,245,241,196,203,141
8600000US60459,60459,ZCTA5 60459,29040,62,23937,993,937,390,92,107,436,237,0,20,2908,769,730,354,398,265,332,192
8600000US60460,60460,ZCTA5 60460,1280,159,1278,158,0,11,2,4,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60461,60461,ZCTA5 60461,4840,264,1018,222,3641,351,0,11,91,67,0,11,9,15,81,74,0,11,81,74
8600000US60462,60462,ZCTA5 60462,40120,758,35352,1130,1670,716,77,90,1471,396,10,17,818,436,722,281,75,88,647,272
8600000US60463,60463,ZCTA5 60463,14904,406,13946,500,295,153,23,27,318,131,0,17,124,84,198,144,60,86,138,121
8600000US60464,60464,ZCTA5 60464,9618,384,9030,400,42,37,0,15,217,143,0,15,158,155,171,157,74,139,97,92
8600000US60465,60465,ZCTA5 60465,17570,39,15724,463,764,284,23,28,409,214,0,17,227,135,423,242,212,194,211,145
8600000US60466,60466,ZCTA5 60466,22036,356,6331,519,14180,653,9,20,91,91,0,20,713,453,712,317,88,132,624,288
8600000US60467,60467,ZCTA5 60467,27076,702,24486,707,416,264,0,20,1441,206,23,35,225,189,485,171,87,138,398,167
8600000US60468,60468,ZCTA5 60468,6039,174,5852,227,12,19,43,65,21,31,0,15,52,77,59,56,0,15,59,56
8600000US60469,60469,ZCTA5 60469,6010,614,4232,843,806,418,169,163,31,38,0,15,507,354,265,195,0,15,265,195
8600000US60470,60470,ZCTA5 60470,592,137,590,137,0,11,0,11,0,11,0,11,0,11,2,4,0,11,2,4
8600000US60471,60471,ZCTA5 60471,14086,223,1575,302,11903,471,10,15,219,139,0,17,159,151,220,127,43,73,177,105
8600000US60472,60472,ZCTA5 60472,5055,397,264,181,4667,441,12,19,12,25,0,15,21,31,79,86,0,15,79,86
8600000US60473,60473,ZCTA5 60473,22414,181,4191,488,17451,468,6,12,116,63,0,20,318,202,332,285,28,35,304,286
8600000US60474,60474,ZCTA5 60474,925,148,914,148,0,11,0,11,0,11,0,11,0,11,11,11,0,11,11,11
8600000US60475,60475,ZCTA5 60475,9738,225,6572,510,2246,446,13,21,99,84,0,15,611,323,197,105,0,15,197,105
8600000US60476,60476,ZCTA5 60476,2583,284,2024,196,394,168,5,8,45,54,0,11,84,75,31,27,0,11,31,27
8600000US60477,60477,ZCTA5 60477,38075,480,32757,1131,1785,615,14,23,874,329,16,29,2172,903,457,208,160,99,297,205
